x u10 v10 w10 u15 v15 w15 u24 v24 w24
3.367 7.3944 0.358566 -1.76379 10.7661 -0.113274 -3.2362 21.8743 -1.80081 -2.73499
3.371 7.41837 0.34835 -1.75456 10.7233 -0.119955 -3.25156 21.8399 -1.81895 -2.76717
3.375 7.44164 0.337261 -1.74556 10.6805 -0.11872 -3.2663 21.8046 -1.83583 -2.8002
3.379 7.46428 0.32561 -1.73678 10.6383 -0.108728 -3.28016 21.7686 -1.85126 -2.83404
3.383 7.48637 0.313684 -1.7282 10.5971 -0.0892295 -3.29273 21.7318 -1.86508 -2.8687
3.387 7.50803 0.301717 -1.71977 10.5579 -0.059666 -3.30367 21.6944 -1.87716 -2.90418
3.39101 7.52938 0.289875 -1.71145 10.5213 -0.0197403 -3.31256 21.6563 -1.8873 -2.94042
3.39501 7.55056 0.278251 -1.7032 10.4883 0.0305246 -3.31906 21.6175 -1.89539 -2.97739
3.39901 7.57164 0.266862 -1.69496 10.4595 0.0907303 -3.32284 21.5783 -1.90126 -3.01509
3.40301 7.59266 0.255699 -1.68678 10.4357 0.160085 -3.32368 21.5385 -1.90476 -3.05342
3.40701 7.61366 0.24471 -1.67865 10.4171 0.237483 -3.32152 21.4983 -1.9058 -3.09235
3.41101 7.63456 0.233814 -1.67065 10.4038 0.321536 -3.31644 21.4578 -1.90422 -3.1318
3.41502 7.65523 0.222886 -1.66279 10.396 0.410763 -3.30863 21.417 -1.89993 -3.17171
3.41902 7.67553 0.211788 -1.65511 10.3933 0.503725 -3.29846 21.3761 -1.89286 -3.21197
3.42302 7.69519 0.20036 -1.64768 10.3953 0.599147 -3.28634 21.3352 -1.88291 -3.25247
3.42702 7.714 0.188439 -1.64056 10.4018 0.695967 -3.27256 21.2944 -1.87002 -3.2931
3.43102 7.73171 0.175845 -1.63383 10.4128 0.793316 -3.25735 21.2539 -1.85418 -3.33371
3.43502 7.7481 0.162433 -1.6276 10.4287 0.890303 -3.24068 21.2139 -1.83539 -3.37417
3.43902 7.76303 0.148064 -1.6219 10.4499 0.985912 -3.22232 21.1746 -1.81366 -3.41427
3.44303 7.77634 0.132636 -1.61679 10.4772 1.07873 -3.20191 21.1362 -1.78902 -3.45386
3.44703 7.78797 0.116051 -1.61227 10.5112 1.16704 -3.17903 21.0989 -1.76156 -3.49268
3.45103 7.79788 0.0982493 -1.60838 10.5526 1.24878 -3.1534 21.0631 -1.7314 -3.53054
3.45503 7.80615 0.0792121 -1.60506 10.6012 1.32182 -3.12496 21.0289 -1.69871 -3.5672
3.45903 7.81289 0.0589357 -1.60229 10.6566 1.38423 -3.09387 20.9968 -1.66367 -3.60237
3.46303 7.8182 0.0374854 -1.60005 10.7179 1.43453 -3.06055 20.9669 -1.62657 -3.63582
3.46704 7.82226 0.0149546 -1.59822 10.7839 1.47187 -3.02557 20.9396 -1.58773 -3.66725
3.47104 7.8253 -0.00849757 -1.59678 10.853 1.49594 -2.98959 20.9152 -1.54751 -3.69642
3.47504 7.82753 -0.0326413 -1.59561 10.9239 1.50707 -2.95324 20.8938 -1.50631 -3.72306
3.47904 7.82913 -0.0571743 -1.59468 10.9952 1.50601 -2.91714 20.8758 -1.46463 -3.747
3.48304 7.83031 -0.081741 -1.5939 11.0662 1.49379 -2.88175 20.8611 -1.42295 -3.76803
3.48704 7.83125 -0.105889 -1.59322 11.1351 1.47157 -2.84746 20.8501 -1.3818 -3.78605
3.49104 7.832 -0.12912 -1.5926 11.2017 1.44063 -2.81459 20.8426 -1.34169 -3.80094
3.49505 7.83264 -0.150855 -1.59205 11.2654 1.40214 -2.78333 20.8387 -1.30315 -3.81268
3.49905 7.83313 -0.170502 -1.59155 11.326 1.35721 -2.75373 20.8383 -1.26664 -3.82129
3.50305 7.8333 -0.187453 -1.59118 11.3832 1.30687 -2.72587 20.8413 -1.2326 -3.82683
3.50705 7.83296 -0.201167 -1.59105 11.4371 1.25199 -2.69973 20.8475 -1.20144 -3.82937
3.51105 7.83178 -0.211214 -1.59124 11.4875 1.19331 -2.67534 20.8568 -1.17346 -3.82905
3.51505 7.82937 -0.21735 -1.59194 11.5347 1.1315 -2.65258 20.8689 -1.14894 -3.82597
3.51905 7.82537 -0.219608 -1.59331 11.5787 1.06705 -2.63139 20.8837 -1.1281 -3.82028
3.52306 7.8195 -0.21826 -1.59546 11.6198 1.00043 -2.61167 20.901 -1.11108 -3.81212
3.52706 7.81155 -0.213814 -1.59847 11.658 0.931984 -2.59336 20.9206 -1.09797 -3.80159
3.53106 7.80146 -0.206881 -1.60239 11.6936 0.862035 -2.57634 20.9423 -1.08878 -3.78883
3.53506 7.78918 -0.198156 -1.60719 11.7268 0.790798 -2.56052 20.966 -1.0835 -3.77395
3.53906 7.77457 -0.188313 -1.61294 11.7576 0.718477 -2.5458 20.9916 -1.082 -3.75704
3.54306 7.75735 -0.178116 -1.61966 11.7864 0.6452 -2.53213 21.019 -1.08414 -3.73812
3.54707 7.7372 -0.168509 -1.62746 11.8133 0.571118 -2.51936 21.0481 -1.08966 -3.71728
3.55107 7.71387 -0.160511 -1.63634 11.8385 0.496317 -2.50746 21.0788 -1.09823 -3.6945
3.55507 7.6874 -0.155064 -1.6463 11.8621 0.420866 -2.4963 21.1112 -1.10943 -3.66976
3.55907 7.65807 -0.152831 -1.65721 11.8843 0.34484 -2.48583 21.1452 -1.12273 -3.643
3.56307 7.62646 -0.154041 -1.66885 11.9052 0.26832 -2.47595 21.1808 -1.13747 -3.61413
3.56707 7.59314 -0.158518 -1.68101 11.9251 0.191375 -2.46662 21.2181 -1.15284 -3.58305
3.57107 7.55874 -0.165741 -1.6935 11.944 0.114074 -2.45774 21.257 -1.16783 -3.54965
3.57508 7.52375 -0.174998 -1.70612 11.9621 0.0365576 -2.44925 21.2976 -1.18119 -3.51374
3.57908 7.4885 -0.185475 -1.7188 11.9795 -0.0410373 -2.44108 21.3399 -1.19143 -3.47524
3.58308 7.45331 -0.196406 -1.73141 11.9964 -0.11851 -2.43315 21.3838 -1.19661 -3.43401
3.58708 7.41836 -0.207046 -1.74393 12.013 -0.195592 -2.42544 21.4289 -1.19443 -3.39012
3.59108 7.38382 -0.216737 -1.75633 12.0292 -0.271905 -2.41786 21.4749 -1.18197 -3.34369
3.59508 7.34979 -0.224908 -1.76857 12.0454 -0.346986 -2.41033 21.5211 -1.15574 -3.29518
3.59909 7.31642 -0.23108 -1.78062 12.0616 -0.420201 -2.40286 21.5662 -1.11153 -3.24546
3.60309 7.28389 -0.234857 -1.79246 12.0778 -0.490791 -2.39536 21.6085 -1.04463 -3.19585
3.60709 7.25236 -0.235945 -1.80399 12.0942 -0.557788 -2.38784 21.6455 -0.950156 -3.14844
3.61109 7.22206 -0.234125 -1.81519 12.1109 -0.620078 -2.38027 21.6741 -0.82389 -3.10589
3.61509 7.19327 -0.229299 -1.82595 12.1279 -0.67635 -2.37266 21.6908 -0.663633 -3.0714
3.61909 7.16624 -0.221457 -1.83617 12.1452 -0.725184 -2.36504 21.6925 -0.470795 -3.04797
3.62309 7.14128 -0.210681 -1.84576 12.1628 -0.765204 -2.35742 21.6774 -0.25161 -3.03776
3.6271 7.11868 -0.197165 -1.85463 12.1808 -0.79514 -2.34984 21.6461 -0.0171107 -3.04107
3.6311 7.09865 -0.181183 -1.86268 12.1992 -0.814041 -2.34225 21.6022 0.218844 -3.05579
3.6351 7.0815 -0.163073 -1.86985 12.2183 -0.821519 -2.33461 21.5517 0.442854 -3.0776
3.6391 7.06733 -0.143229 -1.87611 12.2384 -0.817965 -2.32673 21.5023 0.645522 -3.10074
3.6431 7.05636 -0.122099 -1.88142 12.26 -0.80476 -2.31841 21.4612 0.823712 -3.11924
3.6471 7.04859 -0.100177 -1.88576 12.2834 -0.7845 -2.30944 21.4343 0.980707 -3.1282
3.65111 7.04403 -0.077943 -1.88908 12.3085 -0.760991 -2.29989 21.4248 1.12474 -3.12469
3.65511 7.04256 -0.0558792 -1.89136 12.3339 -0.738599 -2.29029 21.4332 1.26609 -3.10816
3.65911 7.0441 -0.0344436 -1.89259 12.3569 -0.720166 -2.28191 21.4568 1.41401 -3.08038
3.66311 7.04833 -0.0140452 -1.89278 12.374 -0.704416 -2.27657 21.4914 1.57435 -3.04472
3.66711 7.05507 0.004954 -1.89199 12.3826 -0.684719 -2.27581 21.5317 1.74821 -3.00524
3.67111 7.06398 0.022246 -1.89028 12.3825 -0.652857 -2.28001 21.573 1.93254 -2.96579
3.67511 7.07475 0.0376228 -1.88775 12.3761 -0.604571 -2.28813 21.6115 2.12133 -2.92934
3.67912 7.087 0.0509534 -1.88454 12.3664 -0.541574 -2.29856 21.6447 2.30742 -2.89781
3.68312 7.10045 0.0622052 -1.88073 12.3555 -0.469597 -2.30985 21.6714 2.48398 -2.87202
3.68712 7.11466 0.0714411 -1.87644 12.3447 -0.395483 -2.3211 21.6918 2.64549 -2.85195
3.69112 7.12944 0.0788161 -1.87178 12.334 -0.325207 -2.33199 21.7064 2.78809 -2.83704
3.69512 7.14447 0.0845606 -1.86684 12.3231 -0.262798 -2.34262 21.7163 2.90968 -2.82639
3.69912 7.15951 0.0889828 -1.8617 12.311 -0.210274 -2.35339 21.7227 3.0095 -2.81903
3.70312 7.17439 0.0924641 -1.85644 12.2967 -0.167952 -2.36484 21.7266 3.08799 -2.81401
3.70713 7.18887 0.0954559 -1.85112 12.2791 -0.135294 -2.3775 21.729 3.14632 -2.81049
3.71113 7.20292 0.0984772 -1.84583 12.2573 -0.111433 -2.39184 21.7308 3.18614 -2.8078
3.71513 7.21643 0.102107 -1.84055 12.2308 -0.0957236 -2.40819 21.7325 3.20927 -2.80539
3.71913 7.22943 0.106956 -1.83534 12.1992 -0.0877489 -2.42668 21.7345 3.21771 -2.80288
3.72313 7.24197 0.113697 -1.83015 12.1629 -0.0874056 -2.44729 21.7371 3.21349 -2.8
3.72713 7.25427 0.122939 -1.82494 12.122 -0.0945661 -2.46979 21.7405 3.19831 -2.79655
3.73114 7.26671 0.135207 -1.81962 12.0775 -0.109095 -2.49389 21.7447 3.17401 -2.79245
3.73514 7.27965 0.150767 -1.81405 12.0301 -0.13064 -2.51919 21.7499 3.14195 -2.78765
3.73914 7.2936 0.169509 -1.80808 11.9809 -0.158628 -2.54525 21.7558 3.10366 -2.78212
3.74314 7.30886 0.190818 -1.80164 11.9307 -0.19236 -2.57169 21.7626 3.06022 -2.77591
3.74714 7.32541 0.213631 -1.79472 11.8802 -0.230995 -2.59812 21.77 3.01273 -2.76907
3.75114 7.34288 0.236699 -1.78749 11.8302 -0.273669 -2.62429 21.7781 2.96204 -2.76162
3.75514 7.36064 0.259066 -1.7802 11.781 -0.319553 -2.64993 21.7867 2.90889 -2.75363
3.75915 7.37819 0.280282 -1.77308 11.733 -0.367887 -2.67493 21.7958 2.85395 -2.74516
3.76315 7.39537 0.300306 -1.76617 11.6865 -0.417994 -2.69917 21.8054 2.79767 -2.73628
3.76715 7.41256 0.318847 -1.7593 11.6416 -0.469318 -2.72261 21.8152 2.74056 -2.72704
3.77115 7.43014 0.335201 -1.75235 11.5983 -0.521388 -2.74521 21.8253 2.6829 -2.7175
3.77515 7.44849 0.348472 -1.74517 11.5566 -0.57386 -2.76701 21.8357 2.625 -2.70767
3.77915 7.46762 0.3579 -1.73772 11.5165 -0.626494 -2.78797 21.8463 2.56707 -2.69763
3.78316 7.48742 0.363009 -1.73004 11.4779 -0.679055 -2.80818 21.857 2.50935 -2.68741
3.78716 7.50774 0.363691 -1.72213 11.4408 -0.731458 -2.82764 21.8678 2.45188 -2.67705
3.79116 7.52838 0.360102 -1.71403 11.4051 -0.783632 -2.84635 21.8788 2.39484 -2.66657
3.79516 7.54919 0.352603 -1.70578 11.3706 -0.835562 -2.86441 21.8898 2.33829 -2.656
3.79916 7.57015 0.341683 -1.69737 11.3373 -0.887285 -2.88182 21.9009 2.28231 -2.64537
3.80316 7.59121 0.327909 -1.68884 11.3049 -0.938802 -2.89866 21.912 2.22693 -2.63468
3.80716 7.61239 0.311881 -1.68015 11.2735 -0.990209 -2.91494 21.9231 2.17223 -2.62399
3.81117 7.63371 0.294248 -1.67134 11.2427 -1.04153 -2.93069 21.9343 2.11819 -2.61327
3.81517 7.65518 0.275646 -1.6624 11.2125 -1.09284 -2.946 21.9455 2.06488 -2.60256
3.81917 7.67678 0.256765 -1.65338 11.1826 -1.14414 -2.96095 21.9566 2.01226 -2.59187
3.82317 7.69847 0.238312 -1.64426 11.1529 -1.19541 -2.97562 21.9678 1.96036 -2.58118
3.82717 7.72002 0.220971 -1.63519 11.1231 -1.24655 -2.98997 21.979 1.90919 -2.57053
3.83117 7.74122 0.205442 -1.62626 11.0929 -1.29739 -3.00422 21.9901 1.85871 -2.5599
3.83518 7.76164 0.192336 -1.61761 11.0616 -1.34763 -3.01836 22.0012 1.80897 -2.54931
3.83918 7.78078 0.182146 -1.60944 11.0299 -1.39678 -3.03251 22.0123 1.75993 -2.53876
3.84318 7.79809 0.17512 -1.60201 10.9969 -1.44416 -3.04677 22.0234 1.7116 -2.52825
3.84718 7.81295 0.171205 -1.59549 10.9624 -1.48874 -3.06117 22.0344 1.66399 -2.51775
3.85118 7.82487 0.170042 -1.59006 10.9262 -1.52916 -3.07579 22.0455 1.61705 -2.50732
3.85518 7.83353 0.170968 -1.58587 10.8881 -1.56349 -3.09057 22.0565 1.57081 -2.49691
3.85918 7.83883 0.173138 -1.58293 10.8483 -1.58926 -3.10547 22.0675 1.52523 -2.48656
3.86319 7.84078 0.175639 -1.58126 10.807 -1.60328 -3.12024 22.0784 1.48033 -2.47625
3.86719 7.83952 0.177624 -1.58081 10.7652 -1.60156 -3.13448 22.0894 1.43608 -2.46598
3.87119 7.83522 0.178289 -1.58155 10.7241 -1.57949 -3.14759 22.1003 1.39249 -2.45573
3.87519 7.82803 0.176942 -1.58341 10.6861 -1.53215 -3.15862 22.1112 1.34953 -2.44553
3.87919 7.81811 0.172993 -1.58629 10.654 -1.45508 -3.16625 22.1221 1.30719 -2.43537
3.88319 7.80581 0.165986 -1.5901 10.6317 -1.34534 -3.16901 22.1329 1.26548 -2.42523
3.8872 7.79141 0.155681 -1.59466 10.6229 -1.20343 -3.16532 22.1438 1.22439 -2.41514
3.8912 7.77529 0.142036 -1.59984 10.6309 -1.03457 -3.15407 22.1546 1.18392 -2.40508
3.8952 7.75784 0.12521 -1.60548 10.6564 -0.849534 -3.13514 22.1654 1.14403 -2.39505
3.8992 7.73937 0.105529 -1.61147 10.6974 -0.663207 -3.10995 22.1762 1.10471 -2.38506
3.9032 7.72019 0.0834087 -1.61769 10.7479 -0.491367 -3.08149 22.187 1.06601 -2.3751
3.9072 7.7005 0.0593383 -1.6241 10.7992 -0.345932 -3.05402 22.1977 1.02789 -2.36518
3.9112 7.68045 0.0338207 -1.63065 10.8418 -0.230773 -3.03223 22.2084 0.990344 -2.35529
3.91521 7.66017 0.0073274 -1.6373 10.8673 -0.140265 -3.01967 22.2191 0.953353 -2.34543
3.91921 7.63965 -0.0196853 -1.64406 10.8716 -0.0613379 -3.01821 22.2298 0.916916 -2.33562
3.92321 7.61898 -0.046807 -1.65092 10.8552 0.0214478 -3.02749 22.2405 0.881045 -2.32584
3.92721 7.5981 -0.0736849 -1.6579 10.8229 0.12033 -3.04512 22.2511 0.845728 -2.3161
3.93121 7.57704 -0.099984 -1.665 10.782 0.240664 -3.06775 22.2617 0.810955 -2.30641
3.93521 7.55579 -0.125423 -1.67223 10.7399 0.3804 -3.09184 22.2723 0.776726 -2.29677
3.93921 7.53437 -0.149753 -1.6796 10.7028 0.532088 -3.11439 22.2829 0.743047 -2.28716
3.94322 7.51277 -0.172751 -1.68711 10.6745 0.685896 -3.13343 22.2934 0.709882 -2.2776
3.94722 7.49108 -0.194205 -1.69472 10.6565 0.832283 -3.14793 22.3038 0.677283 -2.2681
3.95122 7.46933 -0.213949 -1.70245 10.6486 0.963906 -3.15764 22.3143 0.645185 -2.25866
3.95522 7.4476 -0.231834 -1.71025 10.6494 1.07619 -3.1629 22.3246 0.613631 -2.24927
3.95922 7.42599 -0.247738 -1.71809 10.657 1.16737 -3.16436 22.3349 0.582577 -2.23996
3.96322 7.40466 -0.261551 -1.72592 10.6694 1.23792 -3.16269 22.3452 0.552068 -2.2307
3.96723 7.38374 -0.273205 -1.73368 10.685 1.28988 -3.15859 22.3554 0.522067 -2.22152
3.97123 7.36343 -0.282666 -1.7413 10.7023 1.32627 -3.15247 22.3655 0.492578 -2.21242
3.97523 7.34391 -0.289921 -1.7487 10.7206 1.35041 -3.14481 22.3755 0.463591 -2.20339
3.97923 7.32537 -0.295029 -1.7558 10.7393 1.36547 -3.13574 22.3855 0.435094 -2.19447
3.98323 7.30805 -0.298048 -1.76253 10.7585 1.37437 -3.12533 22.3953 0.407127 -2.18563
3.98723 7.29215 -0.29909 -1.76879 10.7781 1.37938 -3.11358 22.4051 0.37963 -2.17689
3.99123 7.27783 -0.298302 -1.77455 10.7984 1.38224 -3.10048 22.4147 0.352621 -2.16826
3.99524 7.26528 -0.29586 -1.77973 10.8198 1.38408 -3.08594 22.4242 0.326107 -2.15974
3.99924 7.25467 -0.291974 -1.78428 10.8424 1.38546 -3.07002 22.4336 0.300077 -2.15134
4.00324 7.24605 -0.286879 -1.78822 10.8666 1.3867 -3.05279 22.4429 0.274505 -2.14308
4.00724 7.23946 -0.280799 -1.79153 10.8923 1.38772 -3.0343 22.452 0.249405 -2.13495
4.01124 7.23493 -0.274022 -1.79418 10.9198 1.38838 -3.01473 22.4609 0.224751 -2.12695
4.01524 7.2324 -0.266769 -1.79624 10.9492 1.38842 -2.99421 22.4697 0.200564 -2.11911
4.01925 7.23167 -0.259281 -1.79767 10.9806 1.38745 -2.97279 22.4783 0.176801 -2.11144
4.02325 7.23257 -0.251736 -1.79854 11.0142 1.38503 -2.95051 22.4868 0.153469 -2.10394
4.02725 7.23495 -0.244253 -1.79887 11.0503 1.38059 -2.92732 22.495 0.130554 -2.0966
4.03125 7.23844 -0.236873 -1.79875 11.0895 1.37348 -2.9031 22.5031 0.108053 -2.08944
4.03525 7.2427 -0.229561 -1.79827 11.1311 1.36293 -2.87779 22.5109 0.085944 -2.08249
4.03925 7.24749 -0.222157 -1.79746 11.1757 1.34814 -2.85135 22.5185 0.0642271 -2.07572
4.04325 7.25244 -0.214395 -1.79651 11.2231 1.3284 -2.82379 22.5259 0.0428802 -2.06917
4.04726 7.25732 -0.205836 -1.79546 11.2732 1.30305 -2.7952 22.533 0.0218871 -2.06283
4.05126 7.26186 -0.195897 -1.79442 11.3258 1.27163 -2.76576 22.5399 0.00124293 -2.05672
4.05526 7.2661 -0.183845 -1.79341 11.3802 1.23387 -2.7357 22.5465 -0.0190676 -2.05083
4.05926 7.27016 -0.168905 -1.79246 11.4361 1.18983 -2.70528 22.5529 -0.0390661 -2.04518
4.06326 7.27441 -0.150431 -1.79144 11.493 1.13965 -2.67468 22.559 -0.0587666 -2.03975
4.06726 7.2794 -0.128245 -1.79023 11.5505 1.08382 -2.64418 22.5648 -0.078181 -2.0346
4.07127 7.28572 -0.103037 -1.78864 11.6081 1.02289 -2.61388 22.5703 -0.0973348 -2.02969
4.07527 7.2934 -0.0765939 -1.78659 11.6657 0.957518 -2.58392 22.5755 -0.116238 -2.02504
4.07927 7.30185 -0.0514549 -1.78425 11.723 0.888455 -2.55435 22.5804 -0.134922 -2.02066
4.08327 7.30946 -0.0297699 -1.78218 11.7799 0.816546 -2.52519 22.585 -0.153392 -2.01655
4.08727 7.31436 -0.0117529 -1.78101 11.8364 0.74265 -2.49642 22.5893 -0.171677 -2.01272
4.09127 7.31573 0.00460232 -1.78115 11.8925 0.667717 -2.46799 22.5933 -0.189785 -2.00916
4.09527 7.3143 0.0215929 -1.78236 11.9481 0.592655 -2.43985 22.5969 -0.20775 -2.0059
4.09928 7.31187 0.0397503 -1.78408 12.0035 0.518619 -2.41196 22.6002 -0.225566 -2.00291
4.10328 7.30998 0.0578691 -1.78569 12.0584 0.446811 -2.38425 22.6032 -0.243296 -2.00023
4.10728 7.30956 0.0742729 -1.78686 12.1128 0.378554 -2.35674 22.6058 -0.260921 -1.99783
4.11128 7.31074 0.0877641 -1.78744 12.1666 0.315373 -2.32949 22.6081 -0.278487 -1.99573
4.11528 7.31329 0.0978597 -1.78744 12.2192 0.259005 -2.30271 22.61 -0.296001 -1.99392
4.11928 7.31701 0.104719 -1.7869 12.27 0.211228 -2.27669 22.6116 -0.313502 -1.99242
4.12329 7.32165 0.108862 -1.78584 12.3181 0.173803 -2.25196 22.6129 -0.330994 -1.99121
4.12729 7.32703 0.111047 -1.7843 12.362 0.148105 -2.2292 22.6138 -0.348514 -1.99031
4.13129 7.3331 0.112089 -1.78233 12.4002 0.134394 -2.20921 22.6143 -0.366068 -1.9897
4.13529 7.33982 0.112793 -1.77994 12.4316 0.131275 -2.19265 22.6145 -0.383676 -1.9894
4.13929 7.34718 0.113932 -1.77714 12.4557 0.135499 -2.17967 22.6144 -0.401376 -1.98939
4.14329 7.35518 0.116198 -1.77397 12.4739 0.143081 -2.16962 22.6139 -0.419176 -1.98968
4.14729 7.36366 0.120182 -1.77046 12.4887 0.151863 -2.16122 22.6131 -0.437109 -1.99026
4.1513 7.37262 0.126391 -1.7667 12.5021 0.163136 -2.15347 22.612 -0.4552 -1.99114
4.1553 7.38184 0.135191 -1.76274 12.5141 0.179794 -2.14646 22.6105 -0.47345 -1.9923
4.1593 7.39112 0.146812 -1.75876 12.5226 0.203183 -2.14134 22.6086 -0.491899 -1.99376
4.1633 7.40019 0.161266 -1.75481 12.5253 0.231613 -2.13926 22.6065 -0.510563 -1.99551
4.1673 7.40888 0.178425 -1.75104 12.5213 0.262037 -2.14076 22.604 -0.529475 -1.99751
4.1713 7.41689 0.197933 -1.7475 12.5105 0.291755 -2.14569 22.6013 -0.548633 -1.99981
4.1753 7.42409 0.219324 -1.74427 12.4936 0.319044 -2.15363 22.5982 -0.568069 -2.00236
4.17931 7.43043 0.241951 -1.74139 12.4717 0.343136 -2.16392 22.5948 -0.587815 -2.0052
4.18331 7.43585 0.265137 -1.73885 12.4457 0.36376 -2.17601 22.5911 -0.607886 -2.00829
4.18731 7.44039 0.288192 -1.73663 12.4168 0.38083 -2.1893 22.5871 -0.628297 -2.01161
4.19131 7.44413 0.310426 -1.73473 12.3861 0.394282 -2.20323 22.5829 -0.649072 -2.01519
4.19531 7.44716 0.331199 -1.73308 12.3547 0.403836 -2.21734 22.5784 -0.670239 -2.01901
4.19931 7.44958 0.349929 -1.73162 12.3235 0.408872 -2.23119 22.5736 -0.691813 -2.02303
4.20332 7.45156 0.366146 -1.7303 12.2931 0.408479 -2.24459 22.5687 -0.713794 -2.02729
4.20732 7.45325 0.379484 -1.72903 12.2636 0.401563 -2.25759 22.5634 -0.736213 -2.03174
4.21132 7.4548 0.389661 -1.72773 12.2345 0.387286 -2.27055 22.558 -0.759087 -2.0364
4.21532 7.45634 0.396597 -1.72636 12.2046 0.365805 -2.28413 22.5524 -0.782425 -2.04122
4.21932 7.45805 0.40021 -1.72479 12.1729 0.338669 -2.29892 22.5466 -0.806247 -2.04621
4.22332 7.46007 0.400602 -1.72299 12.1389 0.30867 -2.31531 22.5406 -0.830552 -2.05136
4.22732 7.46245 0.39788 -1.72094 12.1032 0.278671 -2.33296 22.5345 -0.855344 -2.05663
4.23133 7.46526 0.39226 -1.71862 12.0673 0.250189 -2.35105 22.5283 -0.88064 -2.06203
4.23533 7.46855 0.383885 -1.71604 12.033 0.222864 -2.36862 22.522 -0.906424 -2.06753
4.23933 7.47227 0.373022 -1.71324 12.0017 0.194911 -2.38489 22.5156 -0.932713 -2.07314
4.24333 7.47638 0.359897 -1.71026 11.9742 0.163954 -2.39936 22.5091 -0.95949 -2.07881
4.24733 7.48085 0.344711 -1.70711 11.9505 0.127811 -2.41189 22.5026 -0.986756 -2.08454
4.25133 7.48557 0.327682 -1.70385 11.9304 0.0849136 -2.42266 22.496 -1.01448 -2.09033
4.25534 7.4905 0.309005 -1.70052 11.9129 0.0346567 -2.43203 22.4895 -1.04267 -2.09615
4.25934 7.49547 0.288844 -1.69718 11.8971 -0.02278 -2.44046 22.4829 -1.07127 -2.10198
4.26334 7.50042 0.267401 -1.69387 11.8821 -0.0866141 -2.44839 22.4764 -1.1003 -2.10783
4.26734 7.50531 0.244809 -1.69064 11.867 -0.155714 -2.45624 22.4698 -1.1297 -2.11368
4.27134 7.50999 0.22124 -1.68752 11.8513 -0.228895 -2.4643 22.4633 -1.15947 -2.11952
4.27534 7.5144 0.196852 -1.68452 11.8345 -0.305046 -2.47281 22.4568 -1.18955 -2.12539
4.27934 7.51849 0.171739 -1.68173 11.8162 -0.383191 -2.48195 22.4503 -1.21993 -2.13125
4.28335 7.52218 0.146097 -1.67911 11.7962 -0.462554 -2.49184 22.4438 -1.25057 -2.13714
4.28735 7.52546 0.120017 -1.67673 11.7743 -0.542492 -2.50257 22.4373 -1.28147 -2.14308
4.29135 7.52825 0.093666 -1.6746 11.7504 -0.622487 -2.51424 22.4307 -1.31257 -2.14907
4.29535 7.53052 0.0671449 -1.67272 11.7244 -0.702155 -2.52689 22.4241 -1.34388 -2.15517
4.29935 7.53225 0.0406123 -1.6711 11.6962 -0.781126 -2.54062 22.4173 -1.37538 -2.16142
4.30335 7.53345 0.0142056 -1.66979 11.6657 -0.859107 -2.55545 22.4103 -1.40709 -2.16785
4.30736 7.53409 -0.0119338 -1.66873 11.6327 -0.935795 -2.57144 22.403 -1.43905 -2.17452
4.31136 7.53417 -0.0376641 -1.66798 11.5972 -1.01086 -2.58871 22.3955 -1.47127 -2.1815
4.31536 7.53368 -0.0628361 -1.66754 11.5591 -1.08398 -2.60726 22.3876 -1.50385 -2.18884
4.31936 7.53264 -0.0873049 -1.66738 11.5183 -1.15478 -2.62719 22.3792 -1.53687 -2.19659
4.32336 7.53106 -0.110929 -1.6675 11.4748 -1.2228 -2.64853 22.3703 -1.57043 -2.20481
4.32736 7.52893 -0.133544 -1.66791 11.4284 -1.28756 -2.67133 22.3609 -1.6047 -2.21351
4.33136 7.52628 -0.155014 -1.66861 11.3791 -1.34848 -2.69564 22.3509 -1.63979 -2.22271
4.33537 7.52309 -0.17522 -1.66959 11.327 -1.40496 -2.72146 22.3404 -1.6759 -2.23241
4.33937 7.51935 -0.194028 -1.67085 11.2722 -1.45627 -2.74879 22.3293 -1.71316 -2.24258
4.34337 7.51509 -0.211337 -1.67236 11.2148 -1.50166 -2.7776 22.3177 -1.75175 -2.25315
4.34737 7.51023 -0.227047 -1.67418 11.155 -1.54034 -2.80778 22.3057 -1.79181 -2.26405
4.35137 7.50479 -0.241074 -1.67623 11.0932 -1.57147 -2.83923 22.2934 -1.83346 -2.27519
4.35537 7.49872 -0.253397 -1.67855 11.0294 -1.59426 -2.87179 22.2808 -1.87681 -2.28644
4.35938 7.49197 -0.26395 -1.68113 10.9648 -1.60794 -2.90523 22.2681 -1.92193 -2.29772
4.36338 7.48454 -0.272729 -1.68396 10.8999 -1.61185 -2.93926 22.2554 -1.96885 -2.30888
4.36738 7.47634 -0.279672 -1.68705 10.8351 -1.60549 -2.97358 22.2428 -2.0176 -2.31982
4.37138 7.46741 -0.284703 -1.69042 10.7715 -1.5886 -3.00782 22.2304 -2.06814 -2.33041
4.37538 7.45774 -0.287691 -1.69409 10.7098 -1.56112 -3.04164 22.2184 -2.12042 -2.34055
4.37938 7.44742 -0.288441 -1.69804 10.6508 -1.52331 -3.07468 22.2067 -2.17437 -2.35013
4.38338 7.4366 -0.286655 -1.70223 10.5953 -1.47572 -3.10662 22.1956 -2.22983 -2.35904
4.38739 7.4256 -0.281962 -1.7066 10.5441 -1.41912 -3.13718 22.185 -2.28665 -2.36722
