x u10 v10 w10 u15 v15 w15 u24 v24 w24
-3.57565 9.40511 0.215093 -1.00955e-05 14.4271 0.206634 0.000236985 23.7064 0.114687 -0.000135678
-3.57165 9.40408 0.215552 -9.90378e-06 14.4261 0.207087 0.000236703 23.7058 0.114947 -0.000136221
-3.56764 9.40305 0.216012 -9.71979e-06 14.4251 0.207538 0.000236375 23.7053 0.115208 -0.000136861
-3.56364 9.40202 0.216476 -9.76145e-06 14.4241 0.207993 0.000236021 23.7048 0.11547 -0.000137429
-3.55964 9.40098 0.21694 -9.67104e-06 14.4231 0.208449 0.000235686 23.7042 0.115732 -0.000138058
-3.55564 9.39995 0.217404 -9.63508e-06 14.4222 0.208906 0.000235198 23.7037 0.115995 -0.000138681
-3.55164 9.39891 0.21787 -9.53588e-06 14.4212 0.209363 0.000234917 23.7032 0.116257 -0.000139164
-3.54764 9.39787 0.218337 -9.38045e-06 14.4202 0.209824 0.000234444 23.7026 0.116522 -0.00013988
-3.54364 9.39682 0.218804 -9.23024e-06 14.4192 0.210283 0.000234157 23.7021 0.116787 -0.000140507
-3.53963 9.39578 0.219274 -9.17526e-06 14.4182 0.210745 0.000233674 23.7015 0.117053 -0.000141012
-3.53563 9.39473 0.219747 -9.10511e-06 14.4172 0.211207 0.000233162 23.701 0.117319 -0.000141609
-3.53163 9.39368 0.220219 -8.9775e-06 14.4162 0.211672 0.000233057 23.7004 0.117587 -0.000142318
-3.52763 9.39263 0.220692 -8.83203e-06 14.4152 0.212138 0.000232567 23.6999 0.117855 -0.000142914
-3.52363 9.39157 0.221168 -8.75375e-06 14.4142 0.212604 0.000232103 23.6993 0.118124 -0.000143564
-3.51963 9.39052 0.221642 -8.73269e-06 14.4132 0.213073 0.000231813 23.6988 0.118393 -0.000144104
-3.51562 9.38946 0.222118 -8.56606e-06 14.4121 0.213542 0.000231401 23.6982 0.118664 -0.000144846
-3.51162 9.3884 0.222597 -8.38939e-06 14.4111 0.214012 0.000231039 23.6977 0.118935 -0.000145411
-3.50762 9.38733 0.223076 -8.34695e-06 14.4101 0.214485 0.000230702 23.6971 0.119206 -0.000146128
-3.50362 9.38627 0.223558 -8.21426e-06 14.4091 0.214957 0.000230292 23.6966 0.119479 -0.000146732
-3.49962 9.3852 0.224038 -8.25135e-06 14.4081 0.215431 0.000230054 23.696 0.119752 -0.000147387
-3.49562 9.38413 0.22452 -8.13314e-06 14.4071 0.215907 0.000229457 23.6955 0.120027 -0.000148027
-3.49162 9.38306 0.225006 -8.03924e-06 14.406 0.216383 0.000228976 23.6949 0.120301 -0.000148562
-3.48761 9.38198 0.22549 -7.80239e-06 14.405 0.21686 0.00022883 23.6943 0.120577 -0.000149232
-3.48361 9.3809 0.225978 -7.82196e-06 14.404 0.21734 0.000228549 23.6938 0.120854 -0.000149925
-3.47961 9.37983 0.226466 -7.71932e-06 14.403 0.217822 0.000227937 23.6932 0.12113 -0.000150653
-3.47561 9.37874 0.226953 -7.734e-06 14.4019 0.218302 0.000227635 23.6927 0.121408 -0.00015138
-3.47161 9.37766 0.227444 -7.56587e-06 14.4009 0.218785 0.000227255 23.6921 0.121687 -0.000152056
-3.46761 9.37657 0.227935 -7.45436e-06 14.3999 0.219272 0.000226773 23.6915 0.121967 -0.000152717
-3.46361 9.37548 0.228427 -7.35003e-06 14.3988 0.219757 0.00022636 23.691 0.122247 -0.000153263
-3.4596 9.37439 0.228922 -7.31208e-06 14.3978 0.220243 0.000225861 23.6904 0.122529 -0.000154075
-3.4556 9.3733 0.229418 -7.19779e-06 14.3967 0.220731 0.000225422 23.6898 0.12281 -0.000154661
-3.4516 9.37221 0.229915 -7.03693e-06 14.3957 0.221222 0.000224925 23.6893 0.123092 -0.000155266
-3.4476 9.37111 0.230412 -6.91064e-06 14.3946 0.221712 0.000224483 23.6887 0.123376 -0.000156035
-3.4436 9.37001 0.23091 -6.98074e-06 14.3936 0.222205 0.000224169 23.6881 0.12366 -0.000156672
-3.4396 9.36891 0.231411 -6.68446e-06 14.3925 0.222699 0.000223713 23.6875 0.123946 -0.000157351
-3.43559 9.3678 0.231911 -6.71814e-06 14.3915 0.223194 0.000223279 23.687 0.124232 -0.000157998
-3.43159 9.3667 0.232415 -6.64267e-06 14.3904 0.223692 0.000222871 23.6864 0.124518 -0.000158661
-3.42759 9.36558 0.232917 -6.5138e-06 14.3894 0.224188 0.00022243 23.6858 0.124805 -0.000159544
-3.42359 9.36447 0.233425 -6.53364e-06 14.3883 0.224686 0.000222032 23.6852 0.125094 -0.000160158
-3.41959 9.36336 0.233931 -6.26948e-06 14.3872 0.225188 0.000221441 23.6847 0.125383 -0.000160793
-3.41559 9.36225 0.234438 -6.41835e-06 14.3862 0.225688 0.000220793 23.6841 0.125673 -0.000161436
-3.41159 9.36113 0.234948 -6.40112e-06 14.3851 0.226192 0.000220309 23.6835 0.125964 -0.000162232
-3.40758 9.36001 0.23546 -6.19608e-06 14.384 0.226695 0.000219774 23.6829 0.126255 -0.00016291
-3.40358 9.35888 0.23597 -6.11996e-06 14.383 0.227201 0.000219273 23.6823 0.126548 -0.000163534
-3.39958 9.35776 0.236483 -6.00512e-06 14.3819 0.227709 0.000219001 23.6817 0.12684 -0.000164385
-3.39558 9.35663 0.236997 -5.96024e-06 14.3808 0.228216 0.000218372 23.6811 0.127135 -0.000165066
-3.39158 9.3555 0.237513 -5.93432e-06 14.3797 0.228727 0.000217918 23.6806 0.12743 -0.000165848
-3.38758 9.35437 0.238031 -5.69964e-06 14.3787 0.229239 0.000217492 23.68 0.127725 -0.000166441
-3.38357 9.35323 0.238549 -5.69646e-06 14.3776 0.229751 0.000217055 23.6794 0.128022 -0.000167328
-3.37957 9.35209 0.239067 -5.57964e-06 14.3765 0.230264 0.000216618 23.6788 0.12832 -0.000167925
-3.37557 9.35095 0.23959 -5.66149e-06 14.3754 0.23078 0.000216135 23.6782 0.128617 -0.000168661
-3.37157 9.34981 0.240112 -5.54848e-06 14.3743 0.231297 0.00021553 23.6776 0.128917 -0.000169274
-3.36757 9.34866 0.240637 -5.39025e-06 14.3732 0.231815 0.000215065 23.677 0.129216 -0.000170049
-3.36357 9.34752 0.241161 -5.35566e-06 14.3721 0.232334 0.000214345 23.6764 0.129517 -0.000170779
-3.35957 9.34637 0.241687 -5.47615e-06 14.371 0.232855 0.000213916 23.6758 0.129818 -0.000171567
-3.35556 9.34521 0.242215 -5.25753e-06 14.3699 0.233378 0.000213552 23.6752 0.130121 -0.000172352
-3.35156 9.34406 0.242745 -5.28698e-06 14.3688 0.233902 0.000212889 23.6746 0.130424 -0.000173095
-3.34756 9.3429 0.243275 -5.1925e-06 14.3677 0.234428 0.000212325 23.674 0.130729 -0.000173836
-3.34356 9.34174 0.243807 -5.08825e-06 14.3666 0.234953 0.000211765 23.6734 0.131034 -0.000174577
-3.33956 9.34058 0.24434 -5.03286e-06 14.3655 0.235482 0.000211168 23.6728 0.13134 -0.000175282
-3.33556 9.33941 0.244874 -4.86583e-06 14.3644 0.236011 0.000210682 23.6722 0.131646 -0.00017613
-3.33155 9.33825 0.245412 -4.85195e-06 14.3633 0.236542 0.000210184 23.6716 0.131955 -0.000176891
-3.32755 9.33708 0.245948 -4.77239e-06 14.3622 0.237074 0.000209542 23.671 0.132263 -0.000177643
-3.32355 9.3359 0.246487 -4.6937e-06 14.361 0.237608 0.000209174 23.6704 0.132572 -0.000178316
-3.31955 9.33473 0.247028 -4.67547e-06 14.3599 0.238142 0.000208645 23.6697 0.132883 -0.000179099
-3.31555 9.33355 0.247567 -4.7776e-06 14.3588 0.238678 0.00020817 23.6691 0.133193 -0.000179998
-3.31155 9.33237 0.248111 -4.67966e-06 14.3577 0.239217 0.00020764 23.6685 0.133506 -0.00018063
-3.30755 9.33118 0.248655 -4.59641e-06 14.3565 0.239756 0.000206911 23.6679 0.133819 -0.000181489
-3.30354 9.33 0.2492 -4.38832e-06 14.3554 0.240297 0.00020641 23.6673 0.134133 -0.000182327
-3.29954 9.32881 0.249748 -4.48163e-06 14.3543 0.240839 0.000205958 23.6667 0.134447 -0.000183089
-3.29554 9.32762 0.250295 -4.38359e-06 14.3532 0.241384 0.0002055 23.666 0.134763 -0.000183877
-3.29154 9.32643 0.250845 -4.34609e-06 14.352 0.241929 0.000204926 23.6654 0.13508 -0.000184565
-3.28754 9.32523 0.251397 -4.44318e-06 14.3509 0.242476 0.00020429 23.6648 0.135398 -0.000185396
-3.28354 9.32404 0.251948 -4.27768e-06 14.3497 0.243023 0.000203724 23.6642 0.135716 -0.000186146
-3.27954 9.32283 0.252503 -4.09746e-06 14.3486 0.243573 0.000203068 23.6636 0.136035 -0.000186948
-3.27553 9.32163 0.253057 -4.19913e-06 14.3474 0.244124 0.000202526 23.6629 0.136355 -0.000187698
-3.27153 9.32043 0.253615 -4.18849e-06 14.3463 0.244677 0.000201776 23.6623 0.136676 -0.000188489
-3.26753 9.31922 0.254173 -4.12849e-06 14.3451 0.245232 0.000201085 23.6617 0.136998 -0.000189369
-3.26353 9.318 0.254732 -3.98755e-06 14.344 0.245788 0.000200593 23.661 0.137321 -0.000190287
-3.25953 9.31679 0.255292 -4.01556e-06 14.3428 0.246344 0.000199916 23.6604 0.137645 -0.000191037
-3.25553 9.31558 0.255854 -3.94458e-06 14.3417 0.246903 0.000199408 23.6598 0.13797 -0.000191921
-3.25152 9.31435 0.256419 -3.84182e-06 14.3405 0.247465 0.000198686 23.6591 0.138296 -0.000192831
-3.24752 9.31313 0.256984 -3.89085e-06 14.3393 0.248025 0.000198115 23.6585 0.138622 -0.000193558
-3.24352 9.3119 0.257551 -3.75184e-06 14.3381 0.248589 0.000197538 23.6579 0.13895 -0.000194366
-3.23952 9.31068 0.25812 -3.86741e-06 14.337 0.249153 0.000196906 23.6572 0.139278 -0.000195191
-3.23552 9.30944 0.258689 -3.70209e-06 14.3358 0.249719 0.000196239 23.6566 0.139607 -0.000195945
-3.23152 9.30821 0.259259 -3.74298e-06 14.3346 0.250288 0.000195672 23.6559 0.139938 -0.000196869
-3.22752 9.30698 0.259832 -3.89997e-06 14.3334 0.250857 0.000194842 23.6553 0.140269 -0.000197666
-3.22351 9.30574 0.260406 -3.62704e-06 14.3323 0.251429 0.000194285 23.6547 0.140601 -0.000198621
-3.21951 9.3045 0.26098 -3.68617e-06 14.3311 0.252003 0.00019352 23.654 0.140934 -0.000199429
-3.21551 9.30326 0.261557 -3.49142e-06 14.3299 0.252578 0.000192895 23.6534 0.141269 -0.00020028
-3.21151 9.30202 0.262135 -3.59913e-06 14.3287 0.253152 0.000192286 23.6527 0.141604 -0.000201157
-3.20751 9.30076 0.262715 -3.57559e-06 14.3275 0.253729 0.000191719 23.6521 0.141941 -0.000202006
-3.20351 9.29951 0.263297 -3.64072e-06 14.3263 0.254309 0.000190914 23.6514 0.142278 -0.000202829
-3.1995 9.29826 0.26388 -3.56363e-06 14.3251 0.254889 0.00019019 23.6508 0.142616 -0.000203697
-3.1955 9.297 0.264465 -3.69078e-06 14.3239 0.255472 0.000189577 23.6501 0.142955 -0.000204547
-3.1915 9.29574 0.265051 -3.59595e-06 14.3227 0.256055 0.000188851 23.6495 0.143295 -0.000205448
-3.1875 9.29448 0.265638 -3.57865e-06 14.3215 0.256641 0.000188161 23.6488 0.143636 -0.000206274
-3.1835 9.29321 0.266228 -3.60499e-06 14.3203 0.257228 0.000187433 23.6481 0.143978 -0.000207239
-3.1795 9.29195 0.266818 -3.514e-06 14.3191 0.257816 0.000186696 23.6475 0.144321 -0.000208059
-3.1755 9.29068 0.26741 -3.66157e-06 14.3179 0.258406 0.000186096 23.6468 0.144665 -0.000208851
-3.17149 9.28941 0.268004 -3.53464e-06 14.3167 0.258998 0.000185514 23.6462 0.14501 -0.000209875
-3.16749 9.28813 0.268598 -3.7048e-06 14.3154 0.259592 0.000184757 23.6455 0.145356 -0.00021078
-3.16349 9.28686 0.269195 -3.66699e-06 14.3142 0.260188 0.000184053 23.6448 0.145703 -0.000211705
-3.15949 9.28557 0.269793 -3.58736e-06 14.313 0.260783 0.000183364 23.6442 0.146052 -0.000212457
-3.15549 9.28428 0.270394 -3.53056e-06 14.3118 0.261382 0.000182687 23.6435 0.1464 -0.000213401
-3.15149 9.283 0.270995 -3.44037e-06 14.3106 0.261982 0.000181694 23.6428 0.14675 -0.000214326
-3.14748 9.28171 0.271597 -3.51123e-06 14.3093 0.262583 0.000181105 23.6421 0.147101 -0.00021526
-3.14348 9.28041 0.272201 -3.5558e-06 14.3081 0.263188 0.000180387 23.6415 0.147453 -0.000216214
-3.13948 9.27912 0.272807 -3.64294e-06 14.3069 0.263792 0.000179667 23.6408 0.147806 -0.00021715
-3.13548 9.27782 0.273414 -3.79825e-06 14.3056 0.2644 0.000178955 23.6401 0.14816 -0.000218064
-3.13148 9.27652 0.274022 -3.68319e-06 14.3044 0.265007 0.000178151 23.6394 0.148515 -0.000218956
-3.12748 9.27521 0.274631 -3.60937e-06 14.3031 0.265617 0.000177498 23.6388 0.148871 -0.000219878
-3.12348 9.2739 0.275244 -3.70737e-06 14.3019 0.26623 0.000176728 23.6381 0.149228 -0.000220705
-3.11947 9.27259 0.275858 -3.90897e-06 14.3006 0.266843 0.000175911 23.6374 0.149586 -0.000221514
-3.11547 9.27128 0.276474 -3.82624e-06 14.2994 0.267457 0.000175086 23.6367 0.149945 -0.000222591
-3.11147 9.26996 0.277089 -3.69926e-06 14.2981 0.268075 0.000174264 23.636 0.150306 -0.000223614
-3.10747 9.26864 0.277709 -3.76199e-06 14.2969 0.268693 0.000173565 23.6353 0.150667 -0.000224485
-3.10347 9.26732 0.278327 -3.82422e-06 14.2956 0.269313 0.000172888 23.6347 0.151029 -0.000225504
-3.09947 9.266 0.278951 -3.82464e-06 14.2943 0.269934 0.000172015 23.634 0.151393 -0.000226436
-3.09546 9.26467 0.279574 -3.87883e-06 14.2931 0.270557 0.000171135 23.6333 0.151757 -0.00022758
-3.09146 9.26334 0.280198 -3.95121e-06 14.2918 0.271184 0.000170484 23.6326 0.152123 -0.000228271
-3.08746 9.26201 0.280824 -3.99943e-06 14.2905 0.27181 0.000169612 23.6319 0.15249 -0.000229412
-3.08346 9.26067 0.281454 -4.10306e-06 14.2893 0.272437 0.000168915 23.6312 0.152858 -0.00023033
-3.07946 9.25933 0.282082 -3.99511e-06 14.288 0.273068 0.000168206 23.6305 0.153226 -0.000231368
-3.07546 9.25799 0.282714 -4.25073e-06 14.2867 0.2737 0.000167413 23.6298 0.153596 -0.000232362
-3.07146 9.25664 0.283348 -4.07353e-06 14.2854 0.274334 0.000166653 23.6291 0.153967 -0.000233253
-3.06745 9.2553 0.283981 -4.08825e-06 14.2841 0.274969 0.000165649 23.6284 0.154339 -0.00023427
-3.06345 9.25394 0.284617 -4.39406e-06 14.2829 0.275607 0.000164777 23.6277 0.154712 -0.000235183
-3.05945 9.25259 0.285255 -4.3549e-06 14.2816 0.276245 0.000163865 23.627 0.155087 -0.000236144
-3.05545 9.25123 0.285894 -4.43991e-06 14.2803 0.276886 0.000162949 23.6263 0.155461 -0.000237272
-3.05145 9.24987 0.286536 -4.59564e-06 14.279 0.277529 0.000162022 23.6256 0.155838 -0.000238309
-3.04745 9.24851 0.287177 -4.58899e-06 14.2777 0.278172 0.000161211 23.6249 0.156215 -0.000239196
-3.04345 9.24714 0.287821 -4.65191e-06 14.2764 0.278819 0.000160353 23.6242 0.156594 -0.000240179
-3.03944 9.24577 0.288467 -4.48265e-06 14.2751 0.279469 0.000159472 23.6234 0.156973 -0.000241252
-3.03544 9.2444 0.289116 -4.85259e-06 14.2738 0.280118 0.000158537 23.6227 0.157354 -0.000242227
-3.03144 9.24303 0.289765 -4.79213e-06 14.2724 0.280771 0.000157528 23.622 0.157737 -0.000243306
-3.02744 9.24165 0.290415 -5.02363e-06 14.2711 0.281423 0.000156492 23.6213 0.15812 -0.000244335
-3.02344 9.24026 0.291067 -5.10422e-06 14.2698 0.282079 0.000155573 23.6206 0.158503 -0.000245224
-3.01944 9.23887 0.291721 -5.08338e-06 14.2685 0.282736 0.000154628 23.6199 0.158889 -0.000246489
-3.01543 9.23749 0.29238 -5.43234e-06 14.2672 0.283394 0.000153813 23.6191 0.159275 -0.00024754
-3.01143 9.2361 0.293034 -5.41355e-06 14.2658 0.284052 0.000152857 23.6184 0.159662 -0.000248576
-3.00743 9.23471 0.293696 -5.47181e-06 14.2645 0.284717 0.000151758 23.6177 0.160051 -0.000249509
-3.00343 9.23331 0.294356 -5.7271e-06 14.2632 0.285381 0.000150841 23.617 0.160441 -0.000250692
-2.99943 9.23191 0.29502 -5.82071e-06 14.2618 0.286048 0.000149988 23.6162 0.160832 -0.000251633
-2.99543 9.23051 0.295683 -5.67877e-06 14.2605 0.286717 0.000149066 23.6155 0.161224 -0.000252554
-2.99143 9.2291 0.29635 -5.85893e-06 14.2592 0.287386 0.000148205 23.6148 0.161617 -0.000253652
-2.98742 9.22769 0.297019 -5.86464e-06 14.2578 0.288059 0.00014716 23.614 0.162011 -0.000254834
-2.98342 9.22627 0.297689 -6.02105e-06 14.2565 0.28873 0.000146075 23.6133 0.162407 -0.000255914
-2.97942 9.22486 0.298358 -6.13833e-06 14.2551 0.289405 0.000145243 23.6126 0.162803 -0.000256967
-2.97542 9.22344 0.299032 -6.40459e-06 14.2538 0.290083 0.000144312 23.6118 0.163201 -0.000258089
-2.97142 9.22202 0.299707 -6.58799e-06 14.2524 0.290763 0.00014305 23.6111 0.1636 -0.000259073
-2.96742 9.22059 0.300384 -6.43098e-06 14.2511 0.291444 0.000142075 23.6103 0.164001 -0.000260365
-2.96341 9.21916 0.301062 -6.79234e-06 14.2497 0.292128 0.000141273 23.6096 0.164402 -0.000261232
-2.95941 9.21773 0.301743 -6.71559e-06 14.2483 0.292811 0.00014015 23.6088 0.164805 -0.000262375
-2.95541 9.21629 0.302424 -6.9049e-06 14.247 0.293498 0.000139013 23.6081 0.165208 -0.000263628
-2.95141 9.21485 0.303108 -7.22664e-06 14.2456 0.294188 0.000137905 23.6073 0.165613 -0.000264682
-2.94741 9.21341 0.303794 -7.44084e-06 14.2442 0.294878 0.000136826 23.6066 0.16602 -0.000265663
-2.94341 9.21197 0.304477 -7.59388e-06 14.2428 0.29557 0.00013564 23.6058 0.166427 -0.000266854
-2.93941 9.21052 0.305172 -7.68228e-06 14.2415 0.296265 0.000134645 23.6051 0.166835 -0.000268041
-2.9354 9.20907 0.30586 -7.9168e-06 14.2401 0.296962 0.000133647 23.6043 0.167245 -0.00026912
-2.9314 9.20761 0.306554 -8.08676e-06 14.2387 0.29766 0.000132676 23.6036 0.167656 -0.000270259
-2.9274 9.20615 0.307247 -8.33728e-06 14.2373 0.298359 0.000131511 23.6028 0.168068 -0.000271338
-2.9234 9.2047 0.307942 -8.34396e-06 14.2359 0.299062 0.000130505 23.6021 0.168482 -0.000272535
-2.9194 9.20323 0.308639 -8.62325e-06 14.2345 0.299766 0.000129365 23.6013 0.168896 -0.000273606
-2.9154 9.20176 0.309339 -8.78003e-06 14.2331 0.300472 0.000128486 23.6005 0.169311 -0.000274756
-2.91139 9.20029 0.310043 -8.89706e-06 14.2317 0.30118 0.000127063 23.5998 0.169729 -0.000275883
-2.90739 9.19881 0.310745 -9.17233e-06 14.2303 0.30189 0.000126026 23.599 0.170147 -0.000277045
-2.90339 9.19733 0.311451 -9.3125e-06 14.2289 0.302601 0.000125001 23.5982 0.170567 -0.000278265
-2.89939 9.19585 0.312156 -9.38287e-06 14.2275 0.303316 0.000123749 23.5975 0.170987 -0.000279453
-2.89539 9.19436 0.312864 -9.64212e-06 14.2261 0.304033 0.000122633 23.5967 0.171409 -0.000280779
-2.89139 9.19288 0.313573 -9.90646e-06 14.2246 0.30475 0.000121555 23.5959 0.171833 -0.000281998
-2.88739 9.19138 0.314285 -1.00079e-05 14.2232 0.305471 0.000120116 23.5951 0.172257 -0.000282949
-2.88338 9.18989 0.314999 -1.05235e-05 14.2218 0.306193 0.000119049 23.5944 0.172682 -0.000284101
-2.87938 9.18839 0.315715 -1.07569e-05 14.2204 0.306917 0.000117822 23.5936 0.173109 -0.00028547
-2.87538 9.18688 0.316432 -1.08455e-05 14.2189 0.307643 0.000116722 23.5928 0.173538 -0.000286604
-2.87138 9.18538 0.317151 -1.11805e-05 14.2175 0.30837 0.000115423 23.592 0.173968 -0.00028785
-2.86738 9.18387 0.317872 -1.12843e-05 14.2161 0.3091 0.000114414 23.5912 0.174399 -0.00028893
-2.86338 9.18236 0.318597 -1.16614e-05 14.2146 0.309832 0.000113147 23.5905 0.17483 -0.000290287
-2.85938 9.18085 0.31932 -1.18554e-05 14.2132 0.310567 0.000111943 23.5897 0.175263 -0.000291517
-2.85537 9.17933 0.320048 -1.21251e-05 14.2117 0.311304 0.000110783 23.5889 0.175698 -0.000292692
-2.85137 9.17781 0.320776 -1.23081e-05 14.2103 0.312042 0.000109447 23.5881 0.176134 -0.000293936
-2.84737 9.17628 0.321507 -1.26712e-05 14.2088 0.312783 0.000108183 23.5873 0.176571 -0.000295073
-2.84337 9.17475 0.322241 -1.2857e-05 14.2074 0.313527 0.00010673 23.5865 0.177011 -0.000296332
-2.83937 9.17321 0.322975 -1.3145e-05 14.2059 0.31427 0.000105683 23.5857 0.177451 -0.00029759
-2.83537 9.17168 0.323712 -1.34147e-05 14.2044 0.315017 0.000104429 23.5849 0.177891 -0.000298981
-2.83136 9.17014 0.32445 -1.38211e-05 14.203 0.315765 0.00010305 23.5841 0.178334 -0.000300021
-2.82736 9.16859 0.325191 -1.42974e-05 14.2015 0.316515 0.000101725 23.5833 0.178777 -0.00030125
-2.82336 9.16705 0.325932 -1.44621e-05 14.2 0.317269 0.000100593 23.5825 0.179223 -0.000302509
-2.81936 9.1655 0.326677 -1.48175e-05 14.1986 0.318025 9.92966e-05 23.5817 0.179669 -0.000303843
-2.81536 9.16394 0.327422 -1.50592e-05 14.1971 0.318782 9.78558e-05 23.5809 0.180117 -0.000305157
-2.81136 9.16238 0.328171 -1.52819e-05 14.1956 0.319541 9.63357e-05 23.5801 0.180566 -0.000306422
-2.80736 9.16082 0.328921 -1.55447e-05 14.1941 0.320303 9.50947e-05 23.5793 0.181017 -0.000307784
-2.80335 9.15925 0.329671 -1.5754e-05 14.1926 0.321066 9.3756e-05 23.5784 0.181469 -0.000309062
-2.79935 9.15768 0.330425 -1.61466e-05 14.1911 0.32183 9.24067e-05 23.5776 0.181922 -0.000310335
-2.79535 9.15611 0.331181 -1.65349e-05 14.1896 0.322598 9.07617e-05 23.5768 0.182376 -0.000311481
-2.79135 9.15453 0.331939 -1.69377e-05 14.1881 0.323367 8.95916e-05 23.576 0.182832 -0.00031278
-2.78735 9.15296 0.3327 -1.7332e-05 14.1866 0.324139 8.83095e-05 23.5752 0.183289 -0.000314324
-2.78335 9.15137 0.333461 -1.75329e-05 14.1851 0.324915 8.68191e-05 23.5744 0.183748 -0.000315474
-2.77934 9.14979 0.334224 -1.78131e-05 14.1836 0.325691 8.52654e-05 23.5735 0.184208 -0.000316854
-2.77534 9.1482 0.334988 -1.82831e-05 14.1821 0.326471 8.39585e-05 23.5727 0.184669 -0.000318274
-2.77134 9.1466 0.335756 -1.8646e-05 14.1806 0.327251 8.24673e-05 23.5719 0.185132 -0.000319574
-2.76734 9.14501 0.336523 -1.9284e-05 14.179 0.328033 8.11673e-05 23.571 0.185596 -0.000320888
-2.76334 9.1434 0.337298 -1.93986e-05 14.1775 0.32882 7.96046e-05 23.5702 0.186062 -0.000322183
-2.75934 9.1418 0.338067 -1.97745e-05 14.176 0.329606 7.78632e-05 23.5694 0.186529 -0.000323616
-2.75534 9.14019 0.338844 -2.02501e-05 14.1744 0.330397 7.63089e-05 23.5685 0.186997 -0.00032498
-2.75133 9.13857 0.339622 -2.06136e-05 14.1729 0.331188 7.50194e-05 23.5677 0.187467 -0.000326293
-2.74733 9.13695 0.340402 -2.12216e-05 14.1714 0.331982 7.33965e-05 23.5669 0.187938 -0.000327621
-2.74333 9.13533 0.341184 -2.14344e-05 14.1698 0.332779 7.22033e-05 23.566 0.18841 -0.000328893
-2.73933 9.13372 0.341967 -2.19516e-05 14.1683 0.333578 7.03951e-05 23.5652 0.188884 -0.000330322
-2.73533 9.13208 0.342748 -2.23379e-05 14.1667 0.334379 6.8695e-05 23.5643 0.189359 -0.000331724
-2.73133 9.13045 0.343536 -2.27328e-05 14.1652 0.335182 6.7346e-05 23.5635 0.189837 -0.000333212
-2.72732 9.12882 0.344324 -2.34646e-05 14.1636 0.335987 6.57049e-05 23.5626 0.190314 -0.000334545
-2.72332 9.12717 0.345115 -2.37107e-05 14.1621 0.336795 6.40991e-05 23.5618 0.190794 -0.000335893
-2.71932 9.12553 0.345911 -2.40799e-05 14.1605 0.337604 6.24139e-05 23.5609 0.191274 -0.000337327
-2.71532 9.12388 0.346705 -2.45151e-05 14.1589 0.338417 6.08644e-05 23.5601 0.191757 -0.000338819
-2.71132 9.12223 0.347503 -2.51309e-05 14.1573 0.33923 5.91476e-05 23.5592 0.192241 -0.000340045
-2.70732 9.12058 0.348302 -2.57018e-05 14.1558 0.340047 5.74106e-05 23.5584 0.192727 -0.000341729
-2.70332 9.11892 0.349104 -2.6106e-05 14.1542 0.340866 5.58468e-05 23.5575 0.193213 -0.00034306
-2.69931 9.11726 0.349907 -2.66432e-05 14.1526 0.341687 5.42436e-05 23.5566 0.193702 -0.000344415
-2.69531 9.11559 0.350712 -2.71181e-05 14.151 0.342513 5.25902e-05 23.5558 0.194191 -0.000345893
-2.69131 9.11393 0.351521 -2.78833e-05 14.1494 0.343338 5.08124e-05 23.5549 0.194683 -0.000347479
-2.68731 9.11224 0.352329 -2.82975e-05 14.1478 0.344166 4.90014e-05 23.554 0.195176 -0.000348852
-2.68331 9.11056 0.353141 -2.87389e-05 14.1462 0.344996 4.73166e-05 23.5532 0.195669 -0.000350456
-2.67931 9.10889 0.353956 -2.91969e-05 14.1446 0.345829 4.54515e-05 23.5523 0.196166 -0.000351713
-2.6753 9.1072 0.354773 -2.99058e-05 14.143 0.346665 4.35953e-05 23.5514 0.196663 -0.000353265
-2.6713 9.10551 0.355591 -3.034e-05 14.1414 0.347502 4.17985e-05 23.5506 0.197162 -0.00035485
-2.6673 9.10381 0.356411 -3.09157e-05 14.1398 0.348344 4.0117e-05 23.5497 0.197662 -0.000356172
-2.6633 9.10212 0.357231 -3.16181e-05 14.1382 0.349186 3.82697e-05 23.5488 0.198165 -0.000357801
-2.6593 9.10041 0.358056 -3.2268e-05 14.1366 0.35003 3.63337e-05 23.5479 0.198667 -0.000359253
-2.6553 9.0987 0.358882 -3.27849e-05 14.1349 0.350877 3.44162e-05 23.547 0.199172 -0.000360744
-2.6513 9.097 0.35971 -3.32573e-05 14.1333 0.351727 3.25589e-05 23.5461 0.199678 -0.000362258
