-3.286	999.99	999.99	999.99	14.1048	-0.0446374	-0.0229311	999.99	999.99	999.99
-3.28387	999.99	999.99	999.99	14.1046	-0.0326681	-0.0122765	999.99	999.99	999.99
-3.28173	999.99	999.99	999.99	14.1255	-0.0257078	-0.0201899	999.99	999.99	999.99
-3.2796	999.99	999.99	999.99	14.12	-0.0169313	-0.00175606	999.99	999.99	999.99
-3.27747	999.99	999.99	999.99	14.1284	-0.0275754	-0.00796881	999.99	999.99	999.99
-3.27533	999.99	999.99	999.99	14.1247	-0.0183037	-0.000471472	999.99	999.99	999.99
-3.2732	999.99	999.99	999.99	14.1048	-0.0206062	0.00167984	999.99	999.99	999.99
-3.27107	999.99	999.99	999.99	14.1022	-0.0187066	-0.00683254	999.99	999.99	999.99
-3.26893	999.99	999.99	999.99	14.0859	-0.0058583	-0.00633015	999.99	999.99	999.99
-3.2668	999.99	999.99	999.99	14.0844	-0.0226664	-0.0164859	999.99	999.99	999.99
-3.26467	999.99	999.99	999.99	14.0849	-0.0249699	-0.0162669	999.99	999.99	999.99
-3.26253	999.99	999.99	999.99	14.0858	-0.0218337	-0.0119478	999.99	999.99	999.99
-3.2604	999.99	999.99	999.99	14.0882	-0.034	-0.010557	999.99	999.99	999.99
-3.25827	999.99	999.99	999.99	14.0852	-0.0194489	-0.00766015	999.99	999.99	999.99
-3.25613	999.99	999.99	999.99	14.0736	-0.026911	-0.00985267	999.99	999.99	999.99
-3.254	999.99	999.99	999.99	14.0741	-0.0318866	-0.00868413	999.99	999.99	999.99
-3.25187	999.99	999.99	999.99	14.0629	-0.0382391	-0.00872871	999.99	999.99	999.99
-3.24973	999.99	999.99	999.99	14.0743	-0.0426903	-0.00749718	999.99	999.99	999.99
-3.2476	999.99	999.99	999.99	14.0696	-0.0526468	-0.0133285	999.99	999.99	999.99
-3.24547	999.99	999.99	999.99	14.0686	-0.0613535	-0.0133123	999.99	999.99	999.99
-3.24333	999.99	999.99	999.99	14.0682	-0.0505788	-0.0102066	999.99	999.99	999.99
-3.2412	999.99	999.99	999.99	14.055	-0.0512452	-0.00898907	999.99	999.99	999.99
-3.23907	999.99	999.99	999.99	14.0451	-0.0379346	-0.0144824	999.99	999.99	999.99
-3.23693	999.99	999.99	999.99	14.0358	-0.0384944	-0.0165787	999.99	999.99	999.99
